#{"t_start": 1711990683.188729, "env_id": "None"}
r,l,t
5000.0,5000,50032.270417
5000.0,5000,50044.68453
301.0,301,50048.452564
5000.0,5000,50059.903668
5000.0,5000,50072.368783
1011.0,1011,50101.395046
5000.0,5000,50218.645112
948.0,948,50242.823334
5000.0,5000,50328.269111
5000.0,5000,50339.672214
5000.0,5000,50351.905327
5000.0,5000,50363.354429
5000.0,5000,50375.329538
